x,y,random
" 7,778 ",0.434,
" 7,779 ",0.396,
" 7,780 ",0.259,
" 7,781 ",0.33,
" 7,782 ",0.413,
" 7,783 ",0.512,
" 7,784 ",0.581,
" 7,785 ",0.538,
" 7,786 ",0.613,
" 7,787 ",0.764,
" 7,788 ",0.813,
" 7,789 ",0.803,
" 7,790 ",0.786,
" 7,791 ",0.784,
" 7,792 ",0.774,
" 7,793 ",0.741,
" 7,794 ",0.642,
" 7,795 ",0.516,
" 7,796 ",0.416,
" 7,797 ",0.357,
" 7,798 ",0.273,
" 7,799 ",0.144,
" 7,800 ",0.049,
" 7,801 ",0.011,
" 7,802 ",0.019,
" 7,803 ",0.025,
" 7,804 ",0.017,
" 7,805 ",0.019,
" 7,806 ",0.065,
" 7,807 ",0.122,
" 7,808 ",0.199,
" 7,809 ",0.227,
" 7,810 ",0.181,
" 7,811 ",0.164,
" 7,812 ",0.148,
" 7,813 ",0.108,
" 7,814 ",0.116,
" 7,815 ",0.091,
" 7,816 ",0.037,
" 7,817 ",0.013,
" 7,818 ",0.016,
" 7,819 ",0.017,
" 7,820 ",0.021,
" 7,821 ",0.029,
" 7,822 ",0.029,
" 7,823 ",0.023,
" 7,824 ",0.027,
" 7,825 ",0.03,
" 7,826 ",0.03,
" 7,827 ",0.027,
" 7,828 ",0.019,
" 7,829 ",0.063,
" 7,830 ",0.202,
" 7,831 ",0.448,
" 7,832 ",0.642,
" 7,833 ",0.712,
" 7,834 ",0.606,
" 7,835 ",0.355,
" 7,836 ",0.138,
" 7,837 ",0.029,
" 7,838 ",0.009,
" 7,839 ",0.091,
" 7,840 ",0.238,
" 7,841 ",0.43,
" 7,842 ",0.568,
" 7,843 ",0.577,
" 7,844 ",0.579,
" 7,845 ",0.603,
" 7,846 ",0.639,
" 7,847 ",0.64,
" 7,848 ",0.634,
" 7,849 ",0.639,
" 7,850 ",0.618,
" 7,851 ",0.645,
" 7,852 ",0.536,
" 7,853 ",0.381,
" 7,854 ",0.313,
" 7,855 ",0.252,
" 7,856 ",0.216,
" 7,857 ",0.232,
" 7,858 ",0.401,
" 7,859 ",0.516,
" 7,860 ",0.563,
" 7,861 ",0.558,
" 7,862 ",0.583,
" 7,863 ",0.644,
" 7,864 ",0.67,
" 7,865 ",0.66,
" 7,866 ",0.625,
" 7,867 ",0.572,
" 7,868 ",0.484,
" 7,869 ",0.49,
" 7,870 ",0.515,
" 7,871 ",0.433,
" 7,872 ",0.357,
" 7,873 ",0.327,
" 7,874 ",0.272,
" 7,875 ",0.176,
" 7,876 ",0.108,
" 7,877 ",0.067,
" 7,878 ",0.016,
" 7,879 ",0,
" 7,880 ",0,
" 7,881 ",0.002,
" 7,882 ",0.003,
" 7,883 ",0.002,
" 7,884 ",0.008,
" 7,885 ",0.005,
" 7,886 ",0.002,
" 7,887 ",0.01,
" 7,888 ",0.033,
" 7,889 ",0.078,
" 7,890 ",0.134,
" 7,891 ",0.2,
" 7,892 ",0.247,
" 7,893 ",0.246,
" 7,894 ",0.207,
" 7,895 ",0.169,
" 7,896 ",0.143,
" 7,897 ",0.124,
" 7,898 ",0.097,
" 7,899 ",0.053,
" 7,900 ",0.042,
" 7,901 ",0.008,
" 7,902 ",0.006,
" 7,903 ",0.011,
" 7,904 ",0.004,
" 7,905 ",0,
" 7,906 ",0.013,
" 7,907 ",0.075,
" 7,908 ",0.181,
" 7,909 ",0.222,
" 7,910 ",0.179,
" 7,911 ",0.17,
" 7,912 ",0.262,
" 7,913 ",0.404,
" 7,914 ",0.542,
" 7,915 ",0.638,
" 7,916 ",0.639,
" 7,917 ",0.558,
" 7,918 ",0.51,
" 7,919 ",0.46,
" 7,920 ",0.439,
" 7,921 ",0.472,
" 7,922 ",0.52,
" 7,923 ",0.657,
" 7,924 ",0.72,
" 7,925 ",0.594,
" 7,926 ",0.426,
" 7,927 ",0.33,
" 7,928 ",0.294,
" 7,929 ",0.475,
" 7,930 ",0.551,
" 7,931 ",0.625,
" 7,932 ",0.606,
" 7,933 ",0.548,
" 7,934 ",0.546,
" 7,935 ",0.574,
" 7,936 ",0.565,
" 7,937 ",0.563,
" 7,938 ",0.594,
" 7,939 ",0.597,
" 7,940 ",0.546,
" 7,941 ",0.431,
" 7,942 ",0.334,
" 7,943 ",0.271,
" 7,944 ",0.217,
" 7,945 ",0.165,
" 7,946 ",0.1,
" 7,947 ",0.05,
" 7,948 ",0.042,
" 7,949 ",0.011,
" 7,950 ",0.011,
" 7,951 ",0.019,
" 7,952 ",0.043,
" 7,953 ",0.049,
" 7,954 ",0.024,
" 7,955 ",0.016,
" 7,956 ",0.039,
" 7,957 ",0.086,
" 7,958 ",0.108,
" 7,959 ",0.104,
" 7,960 ",0.11,
" 7,961 ",0.107,
" 7,962 ",0.11,
" 7,963 ",0.109,
" 7,964 ",0.098,
" 7,965 ",0.102,
" 7,966 ",0.103,
" 7,967 ",0.122,
" 7,968 ",0.12,
" 7,969 ",0.107,
" 7,970 ",0.097,
" 7,971 ",0.148,
" 7,972 ",0.209,
" 7,973 ",0.244,
" 7,974 ",0.28,
" 7,975 ",0.299,
" 7,976 ",0.291,
" 7,977 ",0.257,
" 7,978 ",0.19,
" 7,979 ",0.122,
" 7,980 ",0.087,
" 7,981 ",0.094,
" 7,982 ",0.12,
" 7,983 ",0.111,
" 7,984 ",0.065,
" 7,985 ",0.032,
" 7,986 ",0.019,
" 7,987 ",0.016,
" 7,988 ",0.016,
" 7,989 ",0.019,
" 7,990 ",0.029,
" 7,991 ",0.051,
" 7,992 ",0.082,
" 7,993 ",0.122,
" 7,994 ",0.156,
" 7,995 ",0.157,
" 7,996 ",0.288,
" 7,997 ",0.423,
" 7,998 ",0.54,
" 7,999 ",0.644,
" 8,000 ",0.722,
" 8,001 ",0.764,
" 8,002 ",0.712,
" 8,003 ",0.627,
" 8,004 ",0.603,
" 8,005 ",0.595,
" 8,006 ",0.609,
" 8,007 ",0.639,
" 8,008 ",0.618,
" 8,009 ",0.572,
" 8,010 ",0.551,
" 8,011 ",0.512,
" 8,012 ",0.447,
" 8,013 ",0.358,
" 8,014 ",0.256,
" 8,015 ",0.153,
" 8,016 ",0.078,
" 8,017 ",0.031,
" 8,018 ",0.008,
" 8,019 ",0.005,
" 8,020 ",0.001,
" 8,021 ",0.009,
" 8,022 ",0.03,
" 8,023 ",0.053,
" 8,024 ",0.063,
" 8,025 ",0.051,
" 8,026 ",0.027,
" 8,027 ",0.007,
" 8,028 ",0.002,
" 8,029 ",0.021,
" 8,030 ",0.04,
" 8,031 ",0.03,
" 8,032 ",0.013,
" 8,033 ",0.006,
" 8,034 ",0.009,
" 8,035 ",0.017,
" 8,036 ",0.027,
" 8,037 ",0.043,
" 8,038 ",0.076,
" 8,039 ",0.118,
" 8,040 ",0.169,
" 8,041 ",0.232,
" 8,042 ",0.293,
" 8,043 ",0.259,
" 8,044 ",0.297,
" 8,045 ",0.476,
" 8,046 ",0.581,
" 8,047 ",0.622,
" 8,048 ",0.615,
" 8,049 ",0.561,
" 8,050 ",0.447,
" 8,051 ",0.381,
" 8,052 ",0.37,
" 8,053 ",0.4,
" 8,054 ",0.398,
" 8,055 ",0.38,
" 8,056 ",0.352,
" 8,057 ",0.333,
" 8,058 ",0.33,
" 8,059 ",0.333,
" 8,060 ",0.355,
" 8,061 ",0.387,
" 8,062 ",0.405,
" 8,063 ",0.41,
" 8,064 ",0.432,
" 8,065 ",0.447,
" 8,066 ",0.455,
" 8,067 ",0.367,
" 8,068 ",0.556,
" 8,069 ",0.768,
" 8,070 ",0.849,
" 8,071 ",0.876,
" 8,072 ",0.88,
" 8,073 ",0.862,
" 8,074 ",0.741,
" 8,075 ",0.603,
" 8,076 ",0.591,
" 8,077 ",0.584,
" 8,078 ",0.615,
" 8,079 ",0.625,
" 8,080 ",0.649,
" 8,081 ",0.651,
" 8,082 ",0.639,
" 8,083 ",0.634,
" 8,084 ",0.637,
" 8,085 ",0.627,
" 8,086 ",0.625,
" 8,087 ",0.633,
" 8,088 ",0.676,
" 8,089 ",0.707,
" 8,090 ",0.699,
" 8,091 ",0.587,
" 8,092 ",0.8,
" 8,093 ",0.887,
" 8,094 ",0.9,
" 8,095 ",0.892,
" 8,096 ",0.861,
" 8,097 ",0.772,
" 8,098 ",0.498,
" 8,099 ",0.312,
" 8,100 ",0.276,
" 8,101 ",0.281,
" 8,102 ",0.235,
" 8,103 ",0.189,
" 8,104 ",0.145,
" 8,105 ",0.104,
" 8,106 ",0.077,
" 8,107 ",0.059,
" 8,108 ",0.051,
" 8,109 ",0.05,
" 8,110 ",0.055,
" 8,111 ",0.07,
" 8,112 ",0.106,
" 8,113 ",0.163,
" 8,114 ",0.228,
" 8,115 ",0.209,
" 8,116 ",0.104,
" 8,117 ",0.046,
" 8,118 ",0.039,
" 8,119 ",0.036,
" 8,120 ",0.046,
" 8,121 ",0.104,
" 8,122 ",0.251,
" 8,123 ",0.447,
" 8,124 ",0.484,
" 8,125 ",0.387,
" 8,126 ",0.288,
" 8,127 ",0.253,
" 8,128 ",0.265,
" 8,129 ",0.276,
" 8,130 ",0.266,
" 8,131 ",0.226,
" 8,132 ",0.207,
" 8,133 ",0.184,
" 8,134 ",0.136,
" 8,135 ",0.097,
" 8,136 ",0.079,
" 8,137 ",0.157,
" 8,138 ",0.302,
" 8,139 ",0.413,
" 8,140 ",0.468,
" 8,141 ",0.653,
" 8,142 ",0.71,
" 8,143 ",0.724,
" 8,144 ",0.692,
" 8,145 ",0.573,
" 8,146 ",0.395,
" 8,147 ",0.377,
" 8,148 ",0.407,
" 8,149 ",0.395,
" 8,150 ",0.352,
" 8,151 ",0.323,
" 8,152 ",0.305,
" 8,153 ",0.299,
" 8,154 ",0.318,
" 8,155 ",0.383,
" 8,156 ",0.481,
" 8,157 ",0.586,
" 8,158 ",0.679,
" 8,159 ",0.747,
" 8,160 ",0.773,
" 8,161 ",0.788,
" 8,162 ",0.777,
" 8,163 ",0.68,
" 8,164 ",0.796,
" 8,165 ",0.901,
" 8,166 ",0.922,
" 8,167 ",0.928,
" 8,168 ",0.926,
" 8,169 ",0.901,
" 8,170 ",0.816,
" 8,171 ",0.793,
" 8,172 ",0.814,
" 8,173 ",0.81,
" 8,174 ",0.791,
" 8,175 ",0.786,
" 8,176 ",0.804,
" 8,177 ",0.829,
" 8,178 ",0.837,
" 8,179 ",0.827,
" 8,180 ",0.835,
" 8,181 ",0.867,
" 8,182 ",0.858,
" 8,183 ",0.84,
" 8,184 ",0.832,
" 8,185 ",0.831,
" 8,186 ",0.823,
" 8,187 ",0.751,
" 8,188 ",0.758,
" 8,189 ",0.859,
" 8,190 ",0.887,
" 8,191 ",0.894,
" 8,192 ",0.878,
" 8,193 ",0.807,
" 8,194 ",0.756,
" 8,195 ",0.831,
" 8,196 ",0.871,
" 8,197 ",0.88,
" 8,198 ",0.885,
" 8,199 ",0.886,
" 8,200 ",0.87,
" 8,201 ",0.85,
" 8,202 ",0.825,
" 8,203 ",0.802,
" 8,204 ",0.791,
" 8,205 ",0.808,
" 8,206 ",0.837,
" 8,207 ",0.875,
" 8,208 ",0.894,
" 8,209 ",0.905,
" 8,210 ",0.903,
" 8,211 ",0.854,
" 8,212 ",0.9,
" 8,213 ",0.949,
" 8,214 ",0.95,
" 8,215 ",0.939,
" 8,216 ",0.915,
" 8,217 ",0.841,
" 8,218 ",0.688,
" 8,219 ",0.656,
" 8,220 ",0.632,
" 8,221 ",0.541,
" 8,222 ",0.372,
" 8,223 ",0.184,
" 8,224 ",0.061,
" 8,225 ",0.011,
" 8,226 ",0.009,
" 8,227 ",0.031,
" 8,228 ",0.071,
" 8,229 ",0.116,
" 8,230 ",0.133,
" 8,231 ",0.114,
" 8,232 ",0.096,
" 8,233 ",0.087,
" 8,234 ",0.062,
" 8,235 ",0.058,
" 8,236 ",0.055,
" 8,237 ",0.168,
" 8,238 ",0.348,
" 8,239 ",0.479,
" 8,240 ",0.52,
" 8,241 ",0.439,
" 8,242 ",0.345,
" 8,243 ",0.342,
" 8,244 ",0.39,
" 8,245 ",0.436,
" 8,246 ",0.418,
" 8,247 ",0.364,
" 8,248 ",0.288,
" 8,249 ",0.199,
" 8,250 ",0.13,
" 8,251 ",0.081,
" 8,252 ",0.049,
" 8,253 ",0.036,
" 8,254 ",0.045,
" 8,255 ",0.071,
" 8,256 ",0.106,
" 8,257 ",0.14,
" 8,258 ",0.151,
" 8,259 ",0.123,
" 8,260 ",0.052,
" 8,261 ",0.009,
" 8,262 ",0.004,
" 8,263 ",0.016,
" 8,264 ",0.027,
" 8,265 ",0.024,
" 8,266 ",0.007,
" 8,267 ",0,
" 8,268 ",0.004,
" 8,269 ",0.018,
" 8,270 ",0.01,
" 8,271 ",0.003,
" 8,272 ",0.002,
" 8,273 ",0.008,
" 8,274 ",0.025,
" 8,275 ",0.054,
" 8,276 ",0.086,
" 8,277 ",0.106,
" 8,278 ",0.113,
" 8,279 ",0.116,
" 8,280 ",0.123,
" 8,281 ",0.127,
" 8,282 ",0.106,
" 8,283 ",0.08,
" 8,284 ",0.035,
" 8,285 ",0.014,
" 8,286 ",0.003,
" 8,287 ",0.006,
" 8,288 ",0.009,
" 8,289 ",0.004,
" 8,290 ",0,
" 8,291 ",0,
" 8,292 ",0.012,
" 8,293 ",0.021,
" 8,294 ",0.006,
" 8,295 ",0.002,
" 8,296 ",0.012,
" 8,297 ",0.041,
" 8,298 ",0.089,
" 8,299 ",0.148,
" 8,300 ",0.207,
" 8,301 ",0.257,
" 8,302 ",0.298,
" 8,303 ",0.311,
" 8,304 ",0.325,
" 8,305 ",0.345,
" 8,306 ",0.325,
" 8,307 ",0.226,
" 8,308 ",0.109,
" 8,309 ",0.062,
" 8,310 ",0.061,
" 8,311 ",0.041,
" 8,312 ",0.043,
" 8,313 ",0.139,
" 8,314 ",0.305,
" 8,315 ",0.449,
" 8,316 ",0.452,
" 8,317 ",0.406,
" 8,318 ",0.413,
" 8,319 ",0.531,
" 8,320 ",0.615,
" 8,321 ",0.632,
" 8,322 ",0.645,
" 8,323 ",0.65,
" 8,324 ",0.665,
" 8,325 ",0.677,
" 8,326 ",0.677,
" 8,327 ",0.671,
" 8,328 ",0.629,
" 8,329 ",0.596,
" 8,330 ",0.534,
" 8,331 ",0.375,
" 8,332 ",0.288,
" 8,333 ",0.268,
" 8,334 ",0.23,
" 8,335 ",0.206,
" 8,336 ",0.18,
" 8,337 ",0.197,
" 8,338 ",0.145,
" 8,339 ",0.086,
" 8,340 ",0.073,
" 8,341 ",0.047,
" 8,342 ",0.026,
" 8,343 ",0.053,
" 8,344 ",0.103,
" 8,345 ",0.169,
" 8,346 ",0.211,
" 8,347 ",0.2,
" 8,348 ",0.158,
" 8,349 ",0.142,
" 8,350 ",0.164,
" 8,351 ",0.236,
" 8,352 ",0.325,
" 8,353 ",0.391,
" 8,354 ",0.44,
" 8,355 ",0.409,
" 8,356 ",0.648,
" 8,357 ",0.906,
" 8,358 ",0.959,
" 8,359 ",0.966,
" 8,360 ",0.962,
" 8,361 ",0.94,
" 8,362 ",0.847,
" 8,363 ",0.689,
" 8,364 ",0.609,
" 8,365 ",0.55,
" 8,366 ",0.48,
" 8,367 ",0.388,
" 8,368 ",0.277,
" 8,369 ",0.209,
" 8,370 ",0.172,
" 8,371 ",0.144,
" 8,372 ",0.116,
" 8,373 ",0.101,
" 8,374 ",0.096,
" 8,375 ",0.09,
" 8,376 ",0.081,
" 8,377 ",0.074,
" 8,378 ",0.071,
" 8,379 ",0.057,
" 8,380 ",0.066,
" 8,381 ",0.099,
" 8,382 ",0.135,
" 8,383 ",0.181,
" 8,384 ",0.233,
" 8,385 ",0.282,
" 8,386 ",0.293,
" 8,387 ",0.235,
" 8,388 ",0.179,
" 8,389 ",0.157,
" 8,390 ",0.183,
" 8,391 ",0.183,
" 8,392 ",0.149,
" 8,393 ",0.128,
" 8,394 ",0.137,
" 8,395 ",0.151,
" 8,396 ",0.191,
" 8,397 ",0.291,
" 8,398 ",0.368,
" 8,399 ",0.435,
" 8,400 ",0.475,
" 8,401 ",0.433,
" 8,402 ",0.38,
" 8,403 ",0.348,
" 8,404 ",0.531,
" 8,405 ",0.637,
" 8,406 ",0.685,
" 8,407 ",0.734,
" 8,408 ",0.767,
" 8,409 ",0.765,
" 8,410 ",0.635,
" 8,411 ",0.424,
" 8,412 ",0.337,
" 8,413 ",0.285,
" 8,414 ",0.242,
" 8,415 ",0.208,
" 8,416 ",0.181,
" 8,417 ",0.163,
" 8,418 ",0.157,
" 8,419 ",0.157,
" 8,420 ",0.16,
" 8,421 ",0.175,
" 8,422 ",0.216,
" 8,423 ",0.241,
" 8,424 ",0.26,
" 8,425 ",0.37,
" 8,426 ",0.512,
" 8,427 ",0.542,
" 8,428 ",0.701,
" 8,429 ",0.868,
" 8,430 ",0.901,
" 8,431 ",0.902,
" 8,432 ",0.881,
" 8,433 ",0.81,
" 8,434 ",0.555,
" 8,435 ",0.311,
" 8,436 ",0.197,
" 8,437 ",0.157,
" 8,438 ",0.122,
" 8,439 ",0.105,
" 8,440 ",0.091,
" 8,441 ",0.085,
" 8,442 ",0.095,
" 8,443 ",0.123,
" 8,444 ",0.168,
" 8,445 ",0.223,
" 8,446 ",0.262,
" 8,447 ",0.27,
" 8,448 ",0.273,
" 8,449 ",0.297,
" 8,450 ",0.331,
" 8,451 ",0.31,
" 8,452 ",0.386,
" 8,453 ",0.689,
" 8,454 ",0.806,
" 8,455 ",0.831,
" 8,456 ",0.807,
" 8,457 ",0.713,
" 8,458 ",0.46,
" 8,459 ",0.312,
" 8,460 ",0.3,
" 8,461 ",0.33,
" 8,462 ",0.302,
" 8,463 ",0.26,
" 8,464 ",0.221,
" 8,465 ",0.189,
" 8,466 ",0.173,
" 8,467 ",0.17,
" 8,468 ",0.154,
" 8,469 ",0.151,
" 8,470 ",0.207,
" 8,471 ",0.337,
" 8,472 ",0.515,
" 8,473 ",0.658,
" 8,474 ",0.714,
" 8,475 ",0.591,
" 8,476 ",0.568,
" 8,477 ",0.732,
" 8,478 ",0.782,
" 8,479 ",0.788,
" 8,480 ",0.767,
" 8,481 ",0.692,
" 8,482 ",0.515,
" 8,483 ",0.496,
" 8,484 ",0.61,
" 8,485 ",0.724,
" 8,486 ",0.81,
" 8,487 ",0.889,
" 8,488 ",0.914,
" 8,489 ",0.911,
" 8,490 ",0.907,
" 8,491 ",0.897,
" 8,492 ",0.882,
" 8,493 ",0.882,
" 8,494 ",0.885,
" 8,495 ",0.867,
" 8,496 ",0.83,
" 8,497 ",0.777,
" 8,498 ",0.677,
" 8,499 ",0.422,
" 8,500 ",0.208,
" 8,501 ",0.351,
" 8,502 ",0.418,
" 8,503 ",0.468,
" 8,504 ",0.466,
" 8,505 ",0.323,
" 8,506 ",0.137,
" 8,507 ",0.054,
" 8,508 ",0.038,
" 8,509 ",0.025,
" 8,510 ",0.013,
" 8,511 ",0.007,
" 8,512 ",0.01,
" 8,513 ",0.022,
" 8,514 ",0.042,
" 8,515 ",0.068,
" 8,516 ",0.118,
" 8,517 ",0.164,
" 8,518 ",0.182,
" 8,519 ",0.204,
" 8,520 ",0.188,
" 8,521 ",0.197,
" 8,522 ",0.207,
" 8,523 ",0.173,
" 8,524 ",0.086,
" 8,525 ",0.039,
" 8,526 ",0.045,
" 8,527 ",0.052,
" 8,528 ",0.063,
" 8,529 ",0.06,
" 8,530 ",0.066,
" 8,531 ",0.062,
" 8,532 ",0.076,
" 8,533 ",0.091,
" 8,534 ",0.071,
" 8,535 ",0.046,
" 8,536 ",0.03,
" 8,537 ",0.036,
" 8,538 ",0.064,
" 8,539 ",0.097,
" 8,540 ",0.127,
" 8,541 ",0.114,
" 8,542 ",0.099,
" 8,543 ",0.146,
" 8,544 ",0.151,
" 8,545 ",0.515,
" 8,546 ",0.823,
" 8,547 ",0.825,
" 8,548 ",0.885,
" 8,549 ",0.964,
" 8,550 ",0.976,
" 8,551 ",0.977,
" 8,552 ",0.971,
" 8,553 ",0.948,
" 8,554 ",0.828,
" 8,555 ",0.665,
" 8,556 ",0.538,
" 8,557 ",0.449,
" 8,558 ",0.352,
" 8,559 ",0.258,
" 8,560 ",0.186,
" 8,561 ",0.104,
" 8,562 ",0.05,
" 8,563 ",0.037,
" 8,564 ",0.046,
" 8,565 ",0.068,
" 8,566 ",0.129,
" 8,567 ",0.321,
" 8,568 ",0.551,
" 8,569 ",0.63,
" 8,570 ",0.549,
" 8,571 ",0.39,
" 8,572 ",0.312,
" 8,573 ",0.407,
" 8,574 ",0.473,
" 8,575 ",0.49,
" 8,576 ",0.317,
" 8,577 ",0.26,
" 8,578 ",0.198,
" 8,579 ",0.061,
" 8,580 ",0.056,
" 8,581 ",0.058,
" 8,582 ",0.048,
" 8,583 ",0.033,
" 8,584 ",0.08,
" 8,585 ",0.313,
" 8,586 ",0.784,
" 8,587 ",0.918,
" 8,588 ",0.959,
" 8,589 ",0.969,
" 8,590 ",0.961,
" 8,591 ",0.944,
" 8,592 ",0.932,
" 8,593 ",0.928,
" 8,594 ",0.913,
" 8,595 ",0.941,
" 8,596 ",0.97,
" 8,597 ",0.976,
" 8,598 ",0.978,
" 8,599 ",0.977,
" 8,600 ",0.977,
" 8,601 ",0.978,
" 8,602 ",0.944,
" 8,603 ",0.824,
" 8,604 ",0.775,
" 8,605 ",0.764,
" 8,606 ",0.753,
" 8,607 ",0.766,
" 8,608 ",0.787,
" 8,609 ",0.806,
" 8,610 ",0.832,
" 8,611 ",0.847,
" 8,612 ",0.871,
" 8,613 ",0.902,
" 8,614 ",0.926,
" 8,615 ",0.924,
" 8,616 ",0.919,
" 8,617 ",0.916,
" 8,618 ",0.906,
" 8,619 ",0.849,
" 8,620 ",0.92,
" 8,621 ",0.971,
" 8,622 ",0.978,
" 8,623 ",0.978,
" 8,624 ",0.977,
" 8,625 ",0.978,
" 8,626 ",0.954,
" 8,627 ",0.932,
" 8,628 ",0.924,
" 8,629 ",0.928,
" 8,630 ",0.93,
" 8,631 ",0.935,
" 8,632 ",0.939,
" 8,633 ",0.947,
" 8,634 ",0.939,
" 8,635 ",0.94,
" 8,636 ",0.941,
" 8,637 ",0.937,
" 8,638 ",0.931,
" 8,639 ",0.928,
" 8,640 ",0.923,
" 8,641 ",0.925,
" 8,642 ",0.921,
" 8,643 ",0.876,
" 8,644 ",0.932,
" 8,645 ",0.977,
" 8,646 ",0.976,
" 8,647 ",0.971,
" 8,648 ",0.973,
" 8,649 ",0.978,
" 8,650 ",0.945,
" 8,651 ",0.911,
" 8,652 ",0.905,
" 8,653 ",0.935,
" 8,654 ",0.948,
" 8,655 ",0.953,
" 8,656 ",0.948,
" 8,657 ",0.94,
" 8,658 ",0.937,
" 8,659 ",0.926,
" 8,660 ",0.907,
" 8,661 ",0.903,
" 8,662 ",0.905,
" 8,663 ",0.893,
" 8,664 ",0.896,
" 8,665 ",0.909,
" 8,666 ",0.925,
" 8,667 ",0.881,
" 8,668 ",0.914,
" 8,669 ",0.975,
" 8,670 ",0.975,
" 8,671 ",0.97,
" 8,672 ",0.973,
" 8,673 ",0.977,
" 8,674 ",0.936,
" 8,675 ",0.872,
" 8,676 ",0.82,
" 8,677 ",0.778,
" 8,678 ",0.651,
" 8,679 ",0.455,
" 8,680 ",0.274,
" 8,681 ",0.153,
" 8,682 ",0.099,
" 8,683 ",0.081,
" 8,684 ",0.089,
" 8,685 ",0.106,
" 8,686 ",0.112,
" 8,687 ",0.127,
" 8,688 ",0.155,
" 8,689 ",0.184,
" 8,690 ",0.206,
" 8,691 ",0.171,
" 8,692 ",0.143,
" 8,693 ",0.089,
" 8,694 ",0.042,
" 8,695 ",0.043,
" 8,696 ",0.059,
" 8,697 ",0.05,
" 8,698 ",0.021,
" 8,699 ",0.024,
" 8,700 ",0.074,
" 8,701 ",0.14,
" 8,702 ",0.195,
" 8,703 ",0.242,
" 8,704 ",0.303,
" 8,705 ",0.372,
" 8,706 ",0.439,
" 8,707 ",0.502,
" 8,708 ",0.542,
" 8,709 ",0.568,
" 8,710 ",0.604,
" 8,711 ",0.642,
" 8,712 ",0.669,
" 8,713 ",0.712,
" 8,714 ",0.719,
" 8,715 ",0.691,
" 8,716 ",0.631,
" 8,717 ",0.544,
" 8,718 ",0.461,
" 8,719 ",0.403,
" 8,720 ",0.376,
" 8,721 ",0.364,
" 8,722 ",0.442,
" 8,723 ",0.502,
" 8,724 ",0.559,
" 8,725 ",0.555,
" 8,726 ",0.538,
" 8,727 ",0.532,
" 8,728 ",0.503,
" 8,729 ",0.46,
" 8,730 ",0.462,
" 8,731 ",0.484,
" 8,732 ",0.496,
" 8,733 ",0.494,
" 8,734 ",0.46,
" 8,735 ",0.479,
" 8,736 ",0.514,
" 8,737 ",0.543,
" 8,738 ",0.503,
" 8,739 ",0.383,
" 8,740 ",0.254,
" 8,741 ",0.107,
" 8,742 ",0.066,
" 8,743 ",0.037,
" 8,744 ",0.047,
" 8,745 ",0.122,
" 8,746 ",0.187,
" 8,747 ",0.274,
" 8,748 ",0.29,
" 8,749 ",0.237,
" 8,750 ",0.219,
" 8,751 ",0.265,
" 8,752 ",0.334,
" 8,753 ",0.359,
" 8,754 ",0.367,
" 8,755 ",0.39,
" 8,756 ",0.42,
" 8,757 ",0.453,
" 8,758 ",0.481,
" 8,759 ",0.47,
" 8,760 ",0.429,
